0.000000	-73	-214	-471	6	156	-121	928	-820	15435
0.000000	-72	-213	-473	-6	146	-121	960	-912	15460
0.016000	-75	-214	-472	-17	159	-99	956	-832	15420
0.032000	-72	-214	-474	-30	158	-128	924	-844	15344
0.048000	-72	-213	-472	7	158	-110	1104	-800	15372
0.064000	-74	-212	-471	-5	154	-120	944	-844	15324
0.080000	-74	-216	-471	-3	161	-115	852	-832	15488
0.096000	-73	-216	-472	44	177	-124	936	-884	15232
0.112000	-74	-214	-474	-24	136	-111	940	-860	15352
0.128000	-74	-215	-473	-3	173	-110	936	-924	15420
0.144000	-73	-214	-472	28	166	-130	952	-848	15384
0.160000	-73	-216	-472	10	145	-113	972	-812	15524
0.176000	-71	-209	-474	-12	127	-117	984	-804	15528
0.192000	-75	-215	-472	27	150	-109	1000	-992	15480
0.208000	-75	-216	-470	24	152	-104	892	-788	15544
0.224000	-73	-213	-473	-6	173	-129	1000	-788	15548
0.240000	-75	-218	-472	37	166	-117	888	-868	15460
0.256000	-74	-215	-470	19	172	-138	872	-976	15500
0.272000	-73	-212	-472	9	178	-126	1016	-708	15388
0.288000	-73	-214	-470	27	159	-117	984	-752	15300
0.304000	-72	-213	-473	-24	175	-125	976	-892	15556
0.320000	-74	-212	-472	2	129	-121	920	-940	15372
0.336000	-72	-214	-471	31	152	-108	1064	-880	15408
0.352000	-74	-215	-471	-14	156	-112	936	-916	15600
0.368000	-72	-217	-473	37	160	-136	1024	-868	15396
0.384000	-75	-212	-473	19	169	-115	924	-912	15448
0.400000	-72	-213	-471	2	150	-119	984	-772	15296
0.416000	-74	-216	-471	-5	163	-112	888	-812	15592
0.432000	-74	-213	-473	18	153	-114	1024	-860	15356
0.448000	-74	-214	-473	5	157	-103	892	-884	15520
0.464000	-75	-216	-473	2	139	-122	948	-816	15472
0.480000	-72	-217	-473	33	133	-114	876	-824	15496
0.496000	-74	-214	-473	-8	170	-138	888	-760	15596
0.512000	-74	-214	-472	-20	168	-124	1056	-960	15580
0.528000	-73	-214	-475	5	130	-136	864	-876	15500
0.544000	-73	-213	-470	2	161	-111	836	-844	15472
0.560000	-73	-216	-474	-2	156	-121	932	-864	15620
0.576000	-74	-214	-471	4	165	-108	920	-836	15428
0.592000	-75	-216	-473	13	166	-134	892	-840	15504
0.608000	-74	-211	-472	-52	166	-101	1032	-804	15440
0.624000	-73	-216	-472	-118	166	-139	960	-880	15328
0.640000	-73	-213	-472	-47	153	-117	940	-908	15384
0.656000	-72	-212	-470	-130	131	-139	1004	-860	15372
0.672000	-74	-213	-473	-60	174	-120	1036	-840	15352
0.688000	-71	-213	-472	-19	188	-120	1056	-916	15412
0.704000	-73	-215	-470	-36	202	-124	1020	-916	15356
0.720000	-76	-212	-471	4	96	-123	736	-912	15604
0.736000	-72	-212	-471	150	145	-127	976	-944	15428
0.752000	-72	-213	-471	16	249	-102	928	-904	15448
0.768000	-72	-214	-471	-26	198	-118	960	-964	15432
0.784000	-74	-213	-473	2	197	-171	928	-912	15336
0.800000	-73	-214	-472	3	214	-1160	1024	-884	15572
0.816000	-71	-215	-472	111	228	-2069	944	-1024	15380
0.832000	-72	-219	-470	23	231	-1619	832	-828	15352
0.848000	-73	-220	-472	24	317	-2757	876	-1016	15480
0.864000	-73	-221	-470	51	278	-3089	1020	-804	15216
0.880000	-72	-224	-476	12	352	-3498	1208	-1088	15488
0.896000	-69	-227	-473	21	311	-3813	768	-576	15304
0.912000	-69	-229	-474	-55	356	-3961	864	-608	15488
0.928000	-69	-234	-473	-62	357	-4389	848	-760	15456
0.944000	-68	-235	-473	-135	365	-3712	988	-884	15452
