0.000000	240	-293	-276	-31	173	-81	-11357	-1105	9981
0.000000	241	-292	-279	76	168	-19	-11680	-1072	9852
0.016000	240	-294	-278	99	205	-58	-11724	-952	9876
0.032000	240	-297	-275	208	197	-41	-11776	-1040	9808
0.048000	242	-293	-279	53	128	-162	-11768	-1144	9676
0.064000	241	-295	-277	171	199	61	-11668	-1036	9732
0.080000	240	-294	-276	-42	93	-245	-11760	-916	9632
0.096000	240	-292	-276	-88	107	-81	-11852	-1056	9820
0.112000	241	-293	-277	30	220	7	-11720	-1004	9868
0.128000	240	-294	-277	19	147	-159	-11696	-996	9920
0.144000	241	-295	-274	201	233	-46	-11704	-1064	9784
0.160000	239	-293	-279	-33	32	-202	-11752	-872	9632
0.176000	241	-293	-276	-38	104	-208	-11440	-1024	9808
0.192000	242	-296	-274	-31	291	-171	-11784	-1088	9716
0.208000	240	-293	-277	80	139	-31	-11572	-1104	9952
0.224000	239	-292	-277	-113	34	-234	-11756	-952	9924
0.240000	242	-292	-277	11	206	-72	-11692	-1116	10028
0.256000	240	-293	-275	-63	256	-214	-11424	-960	9780
0.272000	241	-294	-276	102	344	4	-11980	-1100	9772
0.288000	242	-296	-276	339	326	197	-11824	-984	9648
0.304000	243	-299	-275	159	129	-69	-11928	-908	9948
0.320000	243	-295	-275	462	437	-166	-11608	-860	9852
0.336000	242	-299	-276	212	163	-153	-11960	-1064	9624
0.352000	241	-297	-272	147	230	259	-11876	-920	9596
0.368000	239	-300	-275	222	284	104	-11728	-724	9852
0.384000	243	-300	-277	103	174	-134	-11772	-808	9664
0.400000	239	-302	-275	124	233	28	-11848	-796	9836
0.416000	243	-303	-274	120	72	-236	-11844	-780	9592
0.432000	243	-300	-274	5	127	-308	-11888	-908	9852
0.448000	243	-300	-273	183	262	-27	-11784	-816	9872
0.464000	241	-301	-274	-162	106	-271	-11820	-992	9820
0.480000	241	-299	-274	70	341	-41	-11864	-864	9872
0.496000	243	-302	-273	-86	131	-99	-11744	-760	9724
0.512000	240	-300	-276	118	313	-146	-11816	-780	9916
0.528000	241	-300	-273	132	220	-540	-11868	-740	9380
